"daily_curr_date","daily_curr_name","daily_curr_rate"
"2026-01-04","EUR","8.2039"
"2026-01-04","HKD","0.8986"
"2026-01-04","RUB","0.0881"
"2026-01-05","RMB","1"
"2026-01-05","CZK","0.3392"
"2026-01-05","CNY","1"
"2026-01-05","PLN","1.9509"
"2026-01-05","JPY","0.04467"
"2026-01-05","GBP","9.4283"
"2026-01-05","USD","7.0085"
"2026-01-05","EUR","8.2139"
"2026-01-05","HKD","0.8998"
"2026-01-05","RUB","0.0881"
"2026-01-06","RMB","1"
"2026-01-06","CZK","0.3392"
"2026-01-06","CNY","1"
"2026-01-06","PLN","1.9468"
"2026-01-06","JPY","0.04459"
"2026-01-06","GBP","9.4072"
"2026-01-06","USD","6.9934"
"2026-01-06","EUR","8.1895"
"2026-01-06","HKD","0.8974"
"2026-01-06","RUB","0.0881"
"2026-01-07","RMB","1"
"2026-01-07","EUR","8.1864"
"2026-01-07","HKD","0.8991"
"2026-01-07","RUB","0.087"
"2026-01-07","CZK","0.3387"
"2026-01-07","CNY","1"
"2026-01-07","PLN","1.9457"
"2026-01-07","JPY","0.04465"
"2026-01-07","GBP","9.4361"
"2026-01-07","USD","7.0007"
"2026-01-08","RMB","1"
"2026-01-08","CZK","0.3385"
"2026-01-08","CNY","1"
"2026-01-08","PLN","1.9431"
"2026-01-08","JPY","0.04465"
"2026-01-08","GBP","9.4473"
"2026-01-08","USD","6.9953"
"2026-01-08","EUR","8.1791"
"2026-01-08","HKD","0.8983"
"2026-01-08","RUB","0.0862"
"2026-01-09","RMB","1"
"2026-01-09","CZK","0.338"
"2026-01-09","CNY","1"
"2026-01-09","PLN","1.9431"
"2026-01-09","JPY","0.04468"
"2026-01-09","GBP","9.4311"
"2026-01-09","USD","7.0026"
"2026-01-09","EUR","8.176"
"2026-01-09","HKD","0.8993"
"2026-01-09","RUB","0.0867"
"2026-01-10","RMB","1"
"2026-01-10","JPY","0.04457"
"2026-01-10","PLN","1.9382"
"2026-01-10","CNY","1"
"2026-01-10","CZK","0.3363"
"2026-01-10","RUB","0.0869"
"2026-01-10","HKD","0.898"
"2026-01-10","EUR","8.1563"
"2026-01-10","USD","6.9961"
"2026-01-10","GBP","9.3955"
"2026-01-11","RMB","1"
"2026-01-11","JPY","0.04431"
"2026-01-11","PLN","1.9334"
"2026-01-11","CNY","1"
"2026-01-11","CZK","0.3354"
"2026-01-11","RUB","0.087"
"2026-01-11","HKD","0.8971"
"2026-01-11","EUR","8.1337"
"2026-01-11","USD","6.9928"
"2026-01-11","GBP","9.3717"
"2026-01-12","RMB","1"
"2026-01-12","JPY","0.04434"
"2026-01-12","PLN","1.9345"
"2026-01-12","CNY","1"
"2026-01-12","CZK","0.3354"
"2026-01-12","RUB","0.087"
"2026-01-12","HKD","0.8977"
"2026-01-12","EUR","8.1385"
"2026-01-12","USD","6.9967"
"2026-01-12","GBP","9.3768"
"2026-01-13","RMB","1"
"2026-01-13","RUB","0.087"
"2026-01-13","CZK","0.3354"
"2026-01-13","CNY","1"
"2026-01-13","PLN","1.9307"
"2026-01-13","JPY","0.0442"
"2026-01-13","GBP","9.3593"
"2026-01-13","USD","6.9879"
"2026-01-13","EUR","8.1245"
"2026-01-13","HKD","0.8963"
"2026-01-14","RMB","1"
"2026-01-14","RUB","0.0884"
"2026-01-14","CZK","0.3354"
"2026-01-14","CNY","1"
"2026-01-14","PLN","1.9366"
"2026-01-14","JPY","0.04418"
"2026-01-14","GBP","9.3904"
"2026-01-14","USD","6.9856"
"2026-01-14","EUR","8.1452"
"2026-01-14","HKD","0.8961"
"2026-01-15","RMB","1"
"2026-01-15","RUB","0.089"
"2026-01-15","CZK","0.3351"
"2026-01-15","CNY","1"
"2026-01-15","PLN","1.933"
"2026-01-15","JPY","0.04396"
"2026-01-15","GBP","9.3894"
"2026-01-15","USD","6.9882"
"2026-01-15","EUR","8.139"
"2026-01-15","HKD","0.896"
"2026-01-16","RMB","1"
"2026-01-16","CNY","1"
"2026-01-16","CZK","0.3353"
"2026-01-16","RUB","0.0886"
"2026-01-16","HKD","0.8958"
"2026-01-16","EUR","8.1325"
"2026-01-16","USD","6.9857"
"2026-01-16","GBP","9.3844"
"2026-01-16","JPY","0.04405"
"2026-01-16","PLN","1.932"
"2026-01-17","RMB","1"
"2026-01-17","HKD","0.8952"
"2026-01-17","EUR","8.1034"
"2026-01-17","USD","6.9806"
"2026-01-17","GBP","9.3433"
"2026-01-17","JPY","0.04399"
"2026-01-17","PLN","1.9258"
"2026-01-17","CNY","1"
"2026-01-17","CZK","0.3349"
"2026-01-17","RUB","0.0888"
"2026-01-18","RMB","1"
"2026-01-18","GBP","9.3411"
"2026-01-18","USD","6.9844"
"2026-01-18","EUR","8.0988"
"2026-01-18","HKD","0.8957"
"2026-01-18","RUB","0.0891"
"2026-01-18","CZK","0.3332"
"2026-01-18","CNY","1"
"2026-01-18","PLN","1.922"
"2026-01-18","JPY","0.04412"
"2026-01-19","RMB","1"
"2026-01-19","GBP","9.346"
"2026-01-19","USD","6.9877"
"2026-01-19","EUR","8.1039"
"2026-01-19","HKD","0.8962"
"2026-01-19","RUB","0.0891"
"2026-01-19","CZK","0.3332"
"2026-01-19","CNY","1"
"2026-01-19","PLN","1.9224"
"2026-01-19","JPY","0.04414"
"2026-01-20","RMB","1"
"2026-01-20","GBP","9.3358"
"2026-01-20","USD","6.9798"
"2026-01-20","EUR","8.0947"
"2026-01-20","HKD","0.8949"
"2026-01-20","RUB","0.0891"
"2026-01-20","CZK","0.3332"
"2026-01-20","CNY","1"
"2026-01-20","PLN","1.9173"
"2026-01-20","JPY","0.0442"
"2026-01-21","RMB","1"
"2026-01-21","CZK","0.334"
"2026-01-21","RUB","0.0894"
"2026-01-21","HKD","0.8948"
"2026-01-21","EUR","8.1099"
"2026-01-21","USD","6.9767"
"2026-01-21","GBP","9.3487"
"2026-01-21","JPY","0.04412"
"2026-01-21","PLN","1.922"
"2026-01-21","CNY","1"
"2026-01-22","RMB","1"
"2026-01-22","RUB","0.0898"
"2026-01-22","HKD","0.8942"
"2026-01-22","EUR","8.1585"
"2026-01-22","USD","6.9732"
"2026-01-22","GBP","9.3669"
"2026-01-22","JPY","0.04408"
"2026-01-22","PLN","1.9351"
"2026-01-22","CNY","1"
"2026-01-22","CZK","0.3338"
"2026-01-23","RMB","1"
"2026-01-23","JPY","0.04407"
"2026-01-23","GBP","9.3593"
"2026-01-23","USD","6.9762"
"2026-01-23","EUR","8.155"
"2026-01-23","HKD","0.8947"
"2026-01-23","RUB","0.0892"
"2026-01-23","CZK","0.3356"
"2026-01-23","CNY","1"
"2026-01-23","PLN","1.9362"
"2026-01-24","RMB","1"
"2026-01-24","JPY","0.04402"
"2026-01-24","GBP","9.3937"
"2026-01-24","USD","6.9807"
"2026-01-24","EUR","8.1795"
"2026-01-24","HKD","0.8953"
"2026-01-24","RUB","0.0905"
"2026-01-24","CZK","0.3346"
"2026-01-24","CNY","1"
"2026-01-24","PLN","1.9475"
"2026-01-25","RMB","1"
"2026-01-25","JPY","0.04437"
"2026-01-25","GBP","9.4565"
"2026-01-25","USD","6.9763"
"2026-01-25","EUR","8.2091"
"2026-01-25","HKD","0.8946"
"2026-01-25","RUB","0.0917"
"2026-01-25","CZK","0.3376"
"2026-01-25","CNY","1"
"2026-01-25","PLN","1.9542"
"2026-01-26","RMB","1"
"2026-01-26","JPY","0.04424"
"2026-01-26","GBP","9.4453"
"2026-01-26","USD","6.9797"
"2026-01-26","EUR","8.2011"
"2026-01-26","HKD","0.8952"
"2026-01-26","RUB","0.0917"
"2026-01-26","CZK","0.3376"
"2026-01-26","CNY","1"
"2026-01-26","PLN","1.9528"
"2026-01-27","RMB","1"
"2026-01-27","RUB","0.0917"
"2026-01-27","HKD","0.894"
"2026-01-27","EUR","8.2659"
"2026-01-27","USD","6.9714"
"2026-01-27","GBP","9.5103"
"2026-01-27","JPY","0.04485"
"2026-01-27","PLN","1.96"
"2026-01-27","CNY","1"
"2026-01-27","CZK","0.3376"
"2026-01-28","RMB","1"
"2026-01-28","CZK","0.3403"
"2026-01-28","RUB","0.092"
"2026-01-28","HKD","0.8934"
"2026-01-28","EUR","8.2607"
"2026-01-28","USD","6.9652"
"2026-01-28","GBP","9.5155"
"2026-01-28","JPY","0.04514"
"2026-01-28","PLN","1.9648"
"2026-01-28","CNY","1"
